,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_pool_create_count_cm_globalP_amf,phoenix_memory_pool_destroy_count_cm_globalP_amf,total_allocated_memory_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_pool_create_count_cm_packetP_amf,phoenix_memory_pool_destroy_count_cm_packetP_amf,total_allocated_memory_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_pool_create_count_cm_sessionP_amf,phoenix_memory_pool_destroy_count_cm_sessionP_amf,total_allocated_memory_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,phoenix_memory_pool_create_count_cm_transactionP_amf,phoenix_memory_pool_destroy_count_cm_transactionP_amf,total_allocated_memory_transactionP_amf
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 10:13:45,0,6,36,0,32.0,9,1321,1317,64.0,2,20,2,64.0,2,170,162,64.0
2024-08-01 10:13:46,0,6,36,0,32.0,9,1330,1326,64.0,2,20,2,64.0,2,171,163,64.0
2024-08-01 10:13:47,1,6,36,0,32.0,9,1361,1350,64.0,2,22,3,64.0,3,205,196,64.0
2024-08-01 10:13:48,2,6,36,0,32.0,10,1393,1375,64.0,2,24,4,64.0,3,239,229,64.0
2024-08-01 10:13:49,3,6,36,0,32.0,12,1427,1402,64.0,2,26,5,64.0,3,273,262,64.0
2024-08-01 10:13:50,4,6,36,0,32.0,13,1462,1430,64.0,2,28,6,64.0,3,307,295,64.0
2024-08-01 10:13:51,5,6,36,0,32.0,15,1499,1460,64.0,2,30,7,64.0,3,341,328,64.0
2024-08-01 10:13:52,6,6,36,0,32.0,16,1537,1491,64.0,2,32,8,64.0,3,375,361,64.0
2024-08-01 10:13:53,7,6,36,0,32.0,18,1577,1524,64.0,2,34,9,64.0,3,409,394,64.0
2024-08-01 10:13:54,8,6,36,0,32.0,19,1618,1558,64.0,2,36,10,64.0,3,443,427,64.0
2024-08-01 10:13:55,9,6,36,0,32.0,21,1661,1594,64.0,2,38,11,64.0,3,477,460,64.0
2024-08-01 10:13:56,10,6,36,0,32.0,22,1705,1631,64.0,2,40,12,64.0,3,511,493,64.0
2024-08-01 10:13:57,11,6,36,0,32.0,24,1751,1670,64.0,2,42,13,64.0,3,545,526,64.0
2024-08-01 10:13:58,12,6,36,0,32.0,25,1798,1710,64.0,2,44,14,64.0,3,579,559,64.0
2024-08-01 10:13:59,13,6,36,0,32.0,27,1847,1752,64.0,2,46,15,64.0,3,613,592,64.0
2024-08-01 10:14:00,14,6,36,0,32.0,28,1897,1795,64.0,2,48,16,64.0,3,647,625,64.0
2024-08-01 10:14:01,15,6,36,0,32.0,30,1949,1840,64.0,2,50,17,64.0,3,681,658,64.0
