,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_pool_create_count_cm_globalP_amf,phoenix_memory_pool_destroy_count_cm_globalP_amf,total_allocated_memory_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_pool_create_count_cm_packetP_amf,phoenix_memory_pool_destroy_count_cm_packetP_amf,total_allocated_memory_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_pool_create_count_cm_sessionP_amf,phoenix_memory_pool_destroy_count_cm_sessionP_amf,total_allocated_memory_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,phoenix_memory_pool_create_count_cm_transactionP_amf,phoenix_memory_pool_destroy_count_cm_transactionP_amf,total_allocated_memory_transactionP_amf
timestamp,,,,,,,,,,,,,,,,,
2024-08-02 07:34:09,0,6,36,0,32.0,9,673,669,64.0,2,20,2,64.0,2,98,90,64.0
2024-08-02 07:34:10,0,6,36,0,32.0,9,682,678,64.0,2,20,2,64.0,2,99,91,64.0
2024-08-02 07:34:11,1,6,36,0,32.0,9,713,702,64.0,2,22,3,64.0,3,133,124,64.0
2024-08-02 07:34:12,2,6,36,0,32.0,10,745,727,64.0,2,24,4,64.0,3,167,157,64.0
2024-08-02 07:34:13,3,6,36,0,32.0,12,779,754,64.0,2,26,5,64.0,3,201,190,64.0
2024-08-02 07:34:14,4,6,36,0,32.0,13,814,782,64.0,2,28,6,64.0,3,235,223,64.0
2024-08-02 07:34:15,5,6,36,0,32.0,15,851,812,64.0,2,30,7,64.0,3,269,256,64.0
2024-08-02 07:34:16,6,6,36,0,32.0,16,889,843,64.0,2,32,8,64.0,3,303,289,64.0
2024-08-02 07:34:17,7,6,36,0,32.0,18,929,876,64.0,2,34,9,64.0,3,337,322,64.0
2024-08-02 07:34:18,8,6,36,0,32.0,19,970,910,64.0,2,36,10,64.0,3,371,355,64.0
2024-08-02 07:34:19,9,6,36,0,32.0,21,1013,946,64.0,2,38,11,64.0,3,405,388,64.0
2024-08-02 07:34:20,10,6,36,0,32.0,22,1057,983,64.0,2,40,12,64.0,3,439,421,64.0
2024-08-02 07:34:21,11,6,36,0,32.0,24,1103,1022,64.0,2,42,13,64.0,3,473,454,64.0
2024-08-02 07:34:22,12,6,36,0,32.0,25,1150,1062,64.0,2,44,14,64.0,3,507,487,64.0
2024-08-02 07:34:23,13,6,36,0,32.0,27,1199,1104,64.0,2,46,15,64.0,3,541,520,64.0
2024-08-02 07:34:24,14,6,36,0,32.0,28,1249,1147,64.0,2,48,16,64.0,3,575,553,64.0
2024-08-02 07:34:25,15,6,36,0,32.0,30,1301,1192,64.0,2,50,17,64.0,3,609,586,64.0
2024-08-02 07:34:26,16,6,36,0,32.0,31,1354,1238,64.0,2,52,18,64.0,3,643,619,64.0
