,,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP
,subscriber_count_Connected,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_amf,phoenix_memory_pool_create_count_cm_globalP_amf,phoenix_memory_pool_destroy_count_cm_globalP_amf,total_allocated_memory_globalP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_amf,phoenix_memory_pool_create_count_cm_packetP_amf,phoenix_memory_pool_destroy_count_cm_packetP_amf,total_allocated_memory_packetP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_amf,phoenix_memory_pool_create_count_cm_sessionP_amf,phoenix_memory_pool_destroy_count_cm_sessionP_amf,total_allocated_memory_sessionP_amf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_amf,phoenix_memory_pool_create_count_cm_transactionP_amf,phoenix_memory_pool_destroy_count_cm_transactionP_amf,total_allocated_memory_transactionP_amf
timestamp,,,,,,,,,,,,,,,,,
2024-08-01 12:05:39,0,6,36,0,32.0,9,178,174,64.0,2,20,2,64.0,2,43,35,64.0
2024-08-01 12:05:40,0,6,36,0,32.0,9,187,183,64.0,2,20,2,64.0,2,44,36,64.0
2024-08-01 12:05:41,1,6,36,0,32.0,9,218,207,64.0,2,22,3,64.0,3,78,69,64.0
2024-08-01 12:05:42,2,6,36,0,32.0,10,250,232,64.0,2,24,4,64.0,3,112,102,64.0
2024-08-01 12:05:43,3,6,36,0,32.0,12,284,259,64.0,2,26,5,64.0,3,146,135,64.0
2024-08-01 12:05:44,4,6,36,0,32.0,13,319,287,64.0,2,28,6,64.0,3,180,168,64.0
2024-08-01 12:05:45,5,6,36,0,32.0,15,356,317,64.0,2,30,7,64.0,3,214,201,64.0
2024-08-01 12:05:46,6,6,36,0,32.0,16,394,348,64.0,2,32,8,64.0,3,248,234,64.0
2024-08-01 12:05:47,7,6,36,0,32.0,18,434,381,64.0,2,34,9,64.0,3,282,267,64.0
2024-08-01 12:05:48,8,6,36,0,32.0,19,475,415,64.0,2,36,10,64.0,3,316,300,64.0
2024-08-01 12:05:49,9,6,36,0,32.0,21,518,451,64.0,2,38,11,64.0,3,350,333,64.0
2024-08-01 12:05:50,10,6,36,0,32.0,22,562,488,64.0,2,40,12,64.0,3,384,366,64.0
2024-08-01 12:05:51,11,6,36,0,32.0,24,608,527,64.0,2,42,13,64.0,3,418,399,64.0
2024-08-01 12:05:52,12,6,36,0,32.0,25,655,567,64.0,2,44,14,64.0,3,452,432,64.0
2024-08-01 12:05:53,13,6,36,0,32.0,27,704,609,64.0,2,46,15,64.0,3,486,465,64.0
2024-08-01 12:05:54,14,6,36,0,32.0,28,754,652,64.0,2,48,16,64.0,3,520,498,64.0
2024-08-01 12:05:55,15,6,36,0,32.0,30,806,697,64.0,2,50,17,64.0,3,554,531,64.0
2024-08-01 12:05:56,16,6,36,0,32.0,31,859,743,64.0,2,52,18,64.0,3,588,564,64.0
