,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-24 08:42:37,7,0,0,9993,6,33,33,0,32.0,33,39,72,947,891,32.0,56,2,22,31,9,32.0,22,4,15,313,298,32.0,15
2024-06-24 08:42:38,8,0,0,9992,6,33,33,0,32.0,33,43,81,1018,955,32.0,63,2,23,33,10,32.0,23,4,16,350,334,32.0,16
2024-06-24 08:42:39,9,0,0,9991,6,33,33,0,32.0,33,46,91,1092,1022,32.0,70,2,24,35,11,32.0,24,4,17,387,370,32.0,17
2024-06-24 08:42:40,10,0,0,9990,6,34,34,0,32.0,34,50,100,1170,1093,32.0,77,2,25,37,12,32.0,25,4,18,424,406,32.0,18
2024-06-24 08:42:41,11,0,0,9989,6,34,34,0,32.0,34,53,109,1251,1167,32.0,84,2,26,39,13,32.0,26,4,19,461,442,32.0,19
2024-06-24 08:42:42,12,0,0,9988,6,34,34,0,32.0,34,56,119,1335,1244,32.0,91,2,27,41,14,32.0,27,4,20,498,478,32.0,20
2024-06-24 08:42:43,13,0,0,9987,6,34,34,0,32.0,34,60,128,1423,1325,32.0,98,2,28,43,15,32.0,28,4,21,535,514,32.0,21
2024-06-24 08:42:44,14,0,0,9986,6,34,34,0,32.0,34,63,137,1514,1409,32.0,105,2,29,45,16,32.0,29,4,22,572,550,32.0,22
2024-06-24 08:42:45,15,0,0,9985,6,35,35,0,32.0,35,67,147,1609,1497,32.0,112,2,30,47,17,32.0,30,4,23,609,586,32.0,23
2024-06-24 08:42:46,16,0,0,9984,6,35,35,0,32.0,35,70,156,1707,1588,32.0,119,2,31,49,18,32.0,31,4,24,646,622,32.0,24
2024-06-24 08:42:47,17,0,0,9983,6,35,35,0,32.0,35,74,165,1809,1683,32.0,126,2,32,51,19,32.0,32,4,25,683,658,32.0,25
2024-06-24 08:42:48,18,0,0,9982,6,35,35,0,32.0,35,77,175,1914,1781,32.0,133,2,33,53,20,32.0,33,4,26,720,694,32.0,26
2024-06-24 08:42:49,18,0,1,9981,6,35,35,0,32.0,35,81,184,2020,1880,32.0,140,2,34,55,21,32.0,34,5,27,754,727,32.0,27
2024-06-24 08:42:50,19,0,1,9980,6,35,35,0,32.0,35,84,193,2132,1985,32.0,147,2,35,57,22,32.0,35,5,28,791,763,32.0,28
2024-06-24 08:42:51,20,0,1,9979,6,36,36,0,32.0,36,88,203,2248,2094,32.0,154,2,36,59,23,32.0,36,5,29,828,799,32.0,29
2024-06-24 08:42:52,21,0,1,9978,6,36,36,0,32.0,36,91,212,2367,2206,32.0,161,2,37,61,24,32.0,37,5,30,865,835,32.0,30
2024-06-24 08:42:53,22,0,1,9977,6,36,36,0,32.0,36,95,221,2490,2322,32.0,168,2,38,63,25,32.0,38,5,31,902,871,32.0,31
2024-06-24 08:42:54,23,0,1,9976,6,36,36,0,32.0,36,98,231,2616,2441,32.0,175,2,39,65,26,32.0,39,5,32,939,907,32.0,32
2024-06-24 08:42:55,24,0,1,9975,6,36,36,0,32.0,36,102,240,2746,2564,32.0,182,2,40,67,27,32.0,40,5,33,976,943,32.0,33
2024-06-24 08:42:56,25,0,1,9974,6,36,36,0,32.0,36,105,249,2879,2690,32.0,189,2,41,69,28,32.0,41,5,34,1013,979,32.0,34
2024-06-24 08:42:57,26,0,1,9973,6,37,37,0,32.0,37,109,259,3016,2820,32.0,196,2,42,71,29,32.0,42,5,35,1050,1015,32.0,35
2024-06-24 08:42:58,27,0,1,9972,6,37,37,0,32.0,37,112,268,3156,2953,32.0,203,2,43,73,30,32.0,43,5,36,1087,1051,32.0,36
2024-06-24 08:42:59,28,0,1,9971,6,37,37,0,32.0,37,116,277,3300,3090,32.0,210,2,44,75,31,32.0,44,5,37,1124,1087,32.0,37
2024-06-24 08:43:00,29,0,1,9970,6,37,37,0,32.0,37,119,287,3447,3230,32.0,217,2,45,77,32,32.0,45,5,38,1161,1123,32.0,38
2024-06-24 08:43:01,30,0,1,9969,6,37,37,0,32.0,37,123,296,3598,3374,32.0,224,2,46,79,33,32.0,46,5,39,1198,1159,32.0,39
2024-06-24 08:43:02,31,0,1,9968,6,37,37,0,32.0,37,126,305,3752,3521,32.0,231,2,47,81,34,32.0,47,5,40,1235,1195,32.0,40
2024-06-24 08:43:03,32,0,1,9967,7,38,38,0,32.0,38,130,315,3910,3672,32.0,238,2,48,83,35,32.0,48,5,41,1272,1231,32.0,41
2024-06-24 08:43:04,33,0,1,9966,7,38,38,0,32.0,38,133,324,4071,3826,32.0,245,2,49,85,36,32.0,49,5,42,1309,1267,32.0,42
2024-06-24 08:43:05,34,0,1,9965,7,38,38,0,32.0,38,137,333,4236,3984,32.0,252,2,50,87,37,32.0,50,5,43,1346,1303,32.0,43
2024-06-24 08:43:06,35,0,1,9964,7,38,38,0,32.0,38,140,343,4404,4145,32.0,259,2,51,89,38,32.0,51,5,44,1383,1339,32.0,44
2024-06-24 08:43:07,36,0,1,9963,7,38,38,0,32.0,38,144,352,4576,4310,32.0,266,2,52,91,39,32.0,52,5,45,1420,1375,32.0,45
2024-06-24 08:43:08,37,0,1,9962,8,39,39,0,32.0,39,147,361,4751,4478,32.0,273,2,53,93,40,32.0,53,5,46,1457,1411,32.0,46
2024-06-24 08:43:09,38,0,1,9961,8,39,39,0,32.0,39,150,371,4929,4649,32.0,280,2,54,95,41,32.0,54,5,47,1494,1447,32.0,47
2024-06-24 08:43:10,39,0,1,9960,8,39,39,0,32.0,39,154,380,5111,4824,32.0,287,2,55,97,42,32.0,55,5,48,1531,1483,32.0,48
2024-06-24 08:43:11,40,0,1,9959,8,39,39,0,32.0,39,157,389,5296,5002,32.0,294,2,56,99,43,32.0,56,5,49,1568,1519,32.0,49
2024-06-24 08:43:12,41,0,1,9958,8,39,39,0,32.0,39,161,399,5485,5184,32.0,301,2,57,101,44,32.0,57,5,50,1605,1555,32.0,50
2024-06-24 08:43:13,42,0,1,9957,8,39,39,0,32.0,39,165,408,5678,5370,32.0,308,2,58,103,45,32.0,58,5,51,1642,1591,32.0,51
2024-06-24 08:43:14,43,0,1,9956,9,40,40,0,32.0,40,168,417,5874,5559,32.0,315,2,59,105,46,32.0,59,5,52,1679,1627,32.0,52
2024-06-24 08:43:15,44,0,1,9955,9,40,40,0,32.0,40,171,427,6073,5751,32.0,322,2,60,107,47,32.0,60,5,53,1716,1663,32.0,53
2024-06-24 08:43:16,45,0,1,9954,9,40,40,0,32.0,40,175,436,6276,5947,32.0,329,2,61,109,48,32.0,61,5,54,1753,1699,32.0,54
2024-06-24 08:43:17,46,0,1,9953,9,40,40,0,32.0,40,178,445,6482,6146,32.0,336,2,62,111,49,32.0,62,5,55,1790,1735,32.0,55
2024-06-24 08:43:18,47,0,1,9952,9,40,40,0,32.0,40,182,455,6692,6349,32.0,343,2,63,113,50,32.0,63,5,56,1827,1771,32.0,56
2024-06-24 08:43:19,48,0,1,9951,9,40,40,0,32.0,40,185,464,6905,6555,32.0,350,2,64,115,51,32.0,64,5,57,1864,1807,32.0,57
2024-06-24 08:43:20,49,0,1,9950,10,41,41,0,32.0,41,189,473,7122,6765,32.0,357,2,65,117,52,32.0,65,5,58,1901,1843,32.0,58
2024-06-24 08:43:21,48,1,1,9950,10,41,41,0,32.0,41,192,471,7317,6962,32.0,355,2,65,117,52,32.0,65,5,58,1906,1848,32.0,58
2024-06-24 08:43:22,49,0,1,9950,10,41,41,0,32.0,41,192,473,7517,7160,32.0,357,2,65,118,53,32.0,65,5,58,1917,1859,32.0,58
2024-06-24 08:43:23,49,0,1,9950,10,41,41,0,32.0,41,193,473,7710,7353,32.0,357,2,65,118,53,32.0,65,5,58,1918,1860,32.0,58
2024-06-24 08:43:24,49,0,1,9950,10,41,41,0,32.0,41,193,473,7903,7546,32.0,357,2,65,118,53,32.0,65,5,58,1919,1861,32.0,58
2024-06-24 08:43:25,49,0,1,9950,10,41,41,0,32.0,41,193,473,8096,7739,32.0,357,2,65,118,53,32.0,65,5,58,1920,1862,32.0,58
2024-06-24 08:43:26,49,0,1,9950,10,41,41,0,32.0,41,193,473,8289,7932,32.0,357,2,65,118,53,32.0,65,5,58,1921,1863,32.0,58
